Assemblies	penguin	rnaspades	err_rate
HIV1.cut.id_U69589.1	864.46	2956.99	0.001
HIV1.cut.id_U69590.1	950.76	-	0.001
HIV1.cut.id_U69591.1	839.13	3103.10	0.001
HIV1.cut.id_U69592.1	2949.85	3879.60	0.001
HIV1.cut.id_U69593.1	1685.30	-	0.001
HIV1.cut.id_U71182.1	4712.45	4465.21	0.001
HIV1.cut.id_U86780.1	152.40	2292.39	0.001
HIV1.cut.id_U88822.1	1360.24	2007.58	0.001
HIV1.cut.id_U88823.1	190.19	1297.30	0.001
HIV1.cut.id_U88824.1	1444.88	2253.33	0.001
HIV1.cut.id_U88825.1	2723.97	6160.99	0.001
HIV1.cut.id_U88826.1	3946.69	3942.65	0.001
HIV1.cut.id_X01762.1	1482.36	3472.22	0.001
HIV1.cut.id_X04415.1	-	6882.88	0.001
HIV1.cut.id_Z11530.1	1587.89	-	0.001
HIV1.cut.id_A04321.1	1892.24	2619.05	0.0001
HIV1.cut.id_A07108.1	-	-	0.0001
HIV1.cut.id_A07116.1	-	2030.95	0.0001
HIV1.cut.id_A07867.1	-	1237.84	0.0001
HIV1.cut.id_A14116.1	-	-	0.0001
HIV1.cut.id_A34828.1	318.64	5100.33	0.0001
HIV1.cut.id_AB023804.1	2186.54	4755.43	0.0001
HIV1.cut.id_AB032740.1	2130.24	0.00	0.0001
HIV1.cut.id_AB032741.1	527.01	3703.70	0.0001
HIV1.cut.id_AB049811.1	184.36	3770.65	0.0001
HIV1.cut.id_AB052867.1	916.63	7780.98	0.0001
HIV1.cut.id_AB052995.1	581.73	3062.17	0.0001
HIV1.cut.id_AB070352.1	289.74	-	0.0001
HIV1.cut.id_AB070353.1	3987.38	8958.07	0.0001
HIV1.cut.id_AB078005.1	1030.42	2832.67	0.0001
HIV1.cut.id_AB097865.1	1548.31	2752.02	0.0001
HIV1.cut.id_AB097866.1	154.45	3518.78	0.0001
HIV1.cut.id_AB097867.1	886.18	3633.61	0.0001
HIV1.cut.id_AB097868.1	3734.50	3549.30	0.0001
HIV1.cut.id_AB097869.1	4495.25	3639.34	0.0001
HIV1.cut.id_AB097870.1	955.33	4928.73	0.0001
HIV1.cut.id_AB097871.1	2181.62	2247.78	0.0001
HIV1.cut.id_AB097872.1	1648.57	2418.33	0.0001
HIV1.cut.id_AB097873.1	589.21	2223.32	0.0001
HIV1.cut.id_AB098330.1	333.16	1689.88	0.0001
HIV1.cut.id_AB098331.1	1397.05	292.11	0.0001
HIV1.cut.id_AB098332.1	110.11	3623.80	0.0001
HIV1.cut.id_AB098333.1	-	2822.46	0.0001
HIV1.cut.id_AB220944.1	3194.89	4218.28	0.0001
HIV1.cut.id_AB220945.1	2584.41	3275.17	0.0001
HIV1.cut.id_AB220946.1	7160.58	15990.33	0.0001
HIV1.cut.id_AB220947.1	1103.18	5737.70	0.0001
HIV1.cut.id_AB220948.1	4477.78	3956.04	0.0001
HIV1.cut.id_AB221005.1	125.08	3376.98	0.0001
HIV1.cut.id_AB221125.1	-	868.23	0.0001
HIV1.cut.id_AB221126.1	1602.63	5780.85	0.0001
HIV1.cut.id_AB231893.1	1151.23	-	0.0001
HIV1.cut.id_AB231894.1	2441.76	1572.41	0.0001
HIV1.cut.id_AB231895.1	120.63	1187.03	0.0001
HIV1.cut.id_AB231896.1	1545.16	4255.32	0.0001
HIV1.cut.id_AB231897.1	4063.80	2930.32	0.0001
HIV1.cut.id_AB231898.1	1027.90	1482.38	0.0001
HIV1.cut.id_AB253421.1	0.00	2202.64	0.0001
HIV1.cut.id_AB253422.1	126.98	1877.19	0.0001
HIV1.cut.id_AB253423.1	1507.54	6602.77	0.0001
HIV1.cut.id_AB253424.1	-	6763.60	0.0001
HIV1.cut.id_AB253425.1	1156.39	1879.24	0.0001
HIV1.cut.id_AB253426.1	516.83	112.80	0.0001
HIV1.cut.id_AB253427.1	682.59	1348.92	0.0001
HIV1.cut.id_AB253428.1	4146.61	4222.57	0.0001
HIV1.cut.id_AB253429.1	6770.21	7854.79	0.0001
HIV1.cut.id_AB253430.1	1256.88	2379.36	0.0001
HIV1.cut.id_AB253431.1	2064.93	1291.51	0.0001
HIV1.cut.id_AB253432.1	348.61	2666.67	0.0001
HIV1.cut.id_AB253635.1	-	-	0.0001
HIV1.cut.id_AB253636.1	690.64	2680.07	0.0001
HIV1.cut.id_AB253637.1	428.27	1980.68	0.0001
HIV1.cut.id_AB253638.1	918.20	-	0.0001
HIV1.cut.id_AB253639.1	542.89	2153.11	0.0001
HIV1.cut.id_AB253640.1	2384.29	1326.26	0.0001
HIV1.cut.id_AB253641.1	902.99	-	0.0001
HIV1.cut.id_AB253642.1	2804.52	-	0.0001
HIV1.cut.id_AB253643.1	-	-	0.0001
HIV1.cut.id_AB253644.1	362.98	1279.32	0.0001
HIV1.cut.id_AB253645.1	2250.35	1173.33	0.0001
HIV1.cut.id_AB253646.1	3418.52	1127.32	0.0001
HIV1.cut.id_AB253647.1	-	511.95	0.0001
HIV1.cut.id_AB253648.1	3385.42	-	0.0001
HIV1.cut.id_AB253649.1	-	2188.01	0.0001
HIV1.cut.id_AB253650.1	-	-	0.0001
HIV1.cut.id_AB253651.1	-	-	0.0001
HIV1.cut.id_AB253652.1	3408.50	2262.90	0.0001
HIV1.cut.id_AB253653.1	543.48	281.16	0.0001
HIV1.cut.id_AB253654.1	1627.74	-	0.0001
HIV1.cut.id_AB253655.1	-	1852.61	0.0001
HIV1.cut.id_AB253656.1	-	1903.97	0.0001
HIV1.cut.id_AB253657.1	-	-	0.0001
HIV1.cut.id_AB253658.1	271.13	-	0.0001
HIV1.cut.id_AB253659.1	-	-	0.0001
HIV1.cut.id_AB253660.1	739.64	741.84	0.0001
HIV1.cut.id_AB253661.1	-	-	0.0001
HIV1.cut.id_AB253662.1	3605.77	-	0.0001
HIV1.cut.id_AB253663.1	916.50	3158.71	0.0001
HIV1.cut.id_AB253664.1	1072.96	1038.06	0.0001
HIV1.cut.id_AB253665.1	-	2747.83	0.0001
HIV1.cut.id_AB253666.1	-	677.39	0.0001
HIV1.cut.id_AB253667.1	937.37	-	0.0001
HIV1.cut.id_AB253668.1	742.68	-	0.0001
HIV1.cut.id_AB253669.1	-	-	0.0001
HIV1.cut.id_AB253670.1	2607.88	-	0.0001
HIV1.cut.id_AB253671.1	-	-	0.0001
HIV1.cut.id_AB253672.1	-	-	0.0001
HIV1.cut.id_AB253673.1	982.80	-	0.0001
HIV1.cut.id_AB253674.1	-	2222.22	0.0001
HIV1.cut.id_AB253675.1	-	-	0.0001
HIV1.cut.id_AB253676.1	430.69	-	0.0001
HIV1.cut.id_AB253677.1	105.21	-	0.0001
HIV1.cut.id_AB253678.1	-	-	0.0001
HIV1.cut.id_AB253679.1	-	1779.36	0.0001
HIV1.cut.id_AB253680.1	647.78	-	0.0001
HIV1.cut.id_AB253681.1	-	1840.49	0.0001
HIV1.cut.id_AB253682.1	2104.57	-	0.0001
HIV1.cut.id_AB253683.1	1610.31	485.67	0.0001
HIV1.cut.id_AB253684.1	-	-	0.0001
HIV1.cut.id_AB253685.1	2440.55	2510.29	0.0001
HIV1.cut.id_AB253686.1	1488.83	1644.74	0.0001
HIV1.cut.id_AB253687.1	2694.44	1702.93	0.0001
HIV1.cut.id_AB253688.1	-	2525.83	0.0001
HIV1.cut.id_AB253689.1	2187.64	-	0.0001
HIV1.cut.id_AB253690.1	-	-	0.0001
HIV1.cut.id_AB253691.1	-	-	0.0001
HIV1.cut.id_AB253692.1	2173.27	3467.69	0.0001
HIV1.cut.id_AB253693.1	1118.05	-	0.0001
HIV1.cut.id_AB253694.1	3507.62	373.83	0.0001
HIV1.cut.id_AB253695.1	229.53	-	0.0001
HIV1.cut.id_AB253696.1	1631.32	-	0.0001
HIV1.cut.id_AB253697.1	-	794.35	0.0001
HIV1.cut.id_AB253698.1	1119.23	-	0.0001
HIV1.cut.id_AB253699.1	2855.05	2703.92	0.0001
HIV1.cut.id_AB253700.1	1036.27	-	0.0001
HIV1.cut.id_AB253701.1	3140.98	3408.07	0.0001
HIV1.cut.id_AB253702.1	769.23	1031.81	0.0001
HIV1.cut.id_AB253703.1	-	-	0.0001
HIV1.cut.id_AB253704.1	936.43	-	0.0001
HIV1.cut.id_AB253705.1	2821.01	-	0.0001
HIV1.cut.id_AB253706.1	-	-	0.0001
HIV1.cut.id_AB253707.1	-	-	0.0001
HIV1.cut.id_AB253708.1	532.23	-	0.0001
HIV1.cut.id_AB253709.1	-	-	0.0001
HIV1.cut.id_AB253710.1	-	-	0.0001
HIV1.cut.id_AB253711.1	2483.44	-	0.0001
HIV1.cut.id_AB253712.1	2199.39	-	0.0001
HIV1.cut.id_AB253713.1	541.27	-	0.0001
HIV1.cut.id_AB253714.1	-	-	0.0001
HIV1.cut.id_AB253715.1	-	-	0.0001
HIV1.cut.id_AB253716.1	766.06	-	0.0001
HIV1.cut.id_AB253717.1	-	-	0.0001
HIV1.cut.id_AB253718.1	-	-	0.0001
HIV1.cut.id_AB253719.1	765.31	-	0.0001
HIV1.cut.id_AB253720.1	-	1538.46	0.0001
HIV1.cut.id_AB253721.1	-	1604.28	0.0001
HIV1.cut.id_AB253722.1	1170.27	3731.34	0.0001
HIV1.cut.id_AB253723.1	-	-	0.0001
HIV1.cut.id_AB253724.1	-	-	0.0001
HIV1.cut.id_AB253725.1	1542.21	-	0.0001
HIV1.cut.id_AB254141.1	5650.89	3200.00	0.0001
HIV1.cut.id_AB254142.1	683.15	1789.76	0.0001
HIV1.cut.id_AB254143.1	772.56	2295.62	0.0001
HIV1.cut.id_AB254144.1	-	-	0.0001
HIV1.cut.id_AB254145.1	1848.79	2578.57	0.0001
HIV1.cut.id_AB254146.1	2201.39	700.93	0.0001
HIV1.cut.id_AB254147.1	3438.99	-	0.0001
HIV1.cut.id_AB254148.1	22.02	3892.94	0.0001
HIV1.cut.id_AB254149.1	1095.03	2188.87	0.0001
HIV1.cut.id_AB254150.1	-	212.97	0.0001
HIV1.cut.id_AB254151.1	-	2082.60	0.0001
HIV1.cut.id_AB254152.1	-	-	0.0001
HIV1.cut.id_AB254153.2	1479.29	-	0.0001
HIV1.cut.id_AB254154.1	-	179.63	0.0001
HIV1.cut.id_AB254155.1	135.09	-	0.0001
HIV1.cut.id_AB254156.1	475.14	2577.59	0.0001
HIV1.cut.id_AB286849.1	225.44	1266.20	0.0001
HIV1.cut.id_AB286850.1	175.27	3577.47	0.0001
HIV1.cut.id_AB286851.1	628.32	238.28	0.0001
HIV1.cut.id_AB286852.1	-	3368.58	0.0001
HIV1.cut.id_AB286853.1	148.29	0.00	0.0001
HIV1.cut.id_AB286854.1	1119.03	3648.86	0.0001
HIV1.cut.id_AB286855.1	3668.19	297.62	0.0001
HIV1.cut.id_AB286856.1	131.10	1775.29	0.0001
HIV1.cut.id_AB286857.1	241.08	2520.56	0.0001
HIV1.cut.id_AB286858.1	1992.03	7472.30	0.0001
HIV1.cut.id_AB286859.1	-	-	0.0001
HIV1.cut.id_AB286860.1	318.37	1496.77	0.0001
HIV1.cut.id_AB286861.1	1927.86	1297.45	0.0001
HIV1.cut.id_AB286862.1	2277.18	184.79	0.0001
HIV1.cut.id_AB286863.1	2348.01	3104.68	0.0001
HIV1.cut.id_AB286864.1	1601.67	4426.04	0.0001
HIV1.cut.id_AB286955.1	726.14	1621.02	0.0001
HIV1.cut.id_AB286956.1	3157.20	3366.70	0.0001
HIV1.cut.id_AB287003.1	1718.29	2128.08	0.0001
HIV1.cut.id_AB287004.1	60.33	356.16	0.0001
HIV1.cut.id_AB287363.1	6194.50	5211.41	0.0001
HIV1.cut.id_AB287364.1	1960.78	3623.74	0.0001
HIV1.cut.id_AB287365.1	10.93	1816.75	0.0001
HIV1.cut.id_AB287366.1	349.54	851.70	0.0001
HIV1.cut.id_AB287367.1	409.99	2184.18	0.0001
HIV1.cut.id_AB287368.1	1448.95	2566.75	0.0001
HIV1.cut.id_AB287369.1	1968.69	3348.91	0.0001
HIV1.cut.id_AB287370.1	1255.76	1643.19	0.0001
HIV1.cut.id_AB287371.1	2443.92	841.56	0.0001
HIV1.cut.id_AB287372.1	1185.66	3342.91	0.0001
HIV1.cut.id_AB287376.1	419.75	469.48	0.0001
HIV1.cut.id_AB287377.1	318.11	2847.13	0.0001
HIV1.cut.id_AB287378.1	1686.95	3116.29	0.0001
HIV1.cut.id_AB287379.1	1747.50	3082.19	0.0001
HIV1.cut.id_AB289587.1	1094.39	-	0.0001
HIV1.cut.id_AB289588.1	2556.30	1364.60	0.0001
HIV1.cut.id_AB289589.1	1506.49	3519.67	0.0001
HIV1.cut.id_AB289590.1	1287.71	1959.08	0.0001
HIV1.cut.id_AB428551.1	887.83	3922.12	0.0001
HIV1.cut.id_AB428552.1	2851.89	-	0.0001
HIV1.cut.id_AB428553.1	308.52	3300.46	0.0001
HIV1.cut.id_AB428554.1	2737.71	9070.60	0.0001
HIV1.cut.id_AB428555.1	1304.81	-	0.0001
HIV1.cut.id_AB428556.1	1360.28	3930.13	0.0001
HIV1.cut.id_AB428557.1	2671.76	-	0.0001
HIV1.cut.id_AB428558.1	1105.25	1732.93	0.0001
HIV1.cut.id_AB428559.1	627.83	2388.16	0.0001
HIV1.cut.id_AB428560.1	1077.59	-	0.0001
HIV1.cut.id_AB428561.1	1670.49	-	0.0001
HIV1.cut.id_AB428562.1	4426.30	-	0.0001
HIV1.cut.id_AB480044.1	1465.44	452.83	0.0001
HIV1.cut.id_AB480045.1	-	1736.11	0.0001
HIV1.cut.id_AB480046.1	50.65	1845.64	0.0001
HIV1.cut.id_AB480047.1	0.00	3567.57	0.0001
HIV1.cut.id_AB480048.1	24.37	9979.30	0.0001
HIV1.cut.id_AB480298.1	1804.78	2867.45	0.0001
HIV1.cut.id_AB480299.1	1726.52	2315.16	0.0001
HIV1.cut.id_AB480300.1	242.58	2618.66	0.0001
HIV1.cut.id_AB480301.1	1265.82	1204.06	0.0001
HIV1.cut.id_AB480692.1	241.84	6516.38	0.0001
HIV1.cut.id_AB480693.1	569.80	1445.40	0.0001
HIV1.cut.id_AB480694.1	1658.16	3323.70	0.0001
HIV1.cut.id_AB480695.1	946.62	4249.51	0.0001
HIV1.cut.id_AB480696.1	215.80	2495.05	0.0001
HIV1.cut.id_AB480697.1	659.37	0.00	0.0001
HIV1.cut.id_AB480698.1	964.67	1647.52	0.0001
HIV1.cut.id_AB485632.1	1623.21	3035.88	0.0001
HIV1.cut.id_AB485633.1	2237.83	2454.10	0.0001
HIV1.cut.id_AB485634.1	98.62	12449.45	0.0001
HIV1.cut.id_AB485635.1	2140.93	3346.72	0.0001
HIV1.cut.id_AB485636.1	869.47	4007.18	0.0001
HIV1.cut.id_AB485637.1	6424.34	3029.42	0.0001
HIV1.cut.id_AB485638.1	1323.87	0.00	0.0001
HIV1.cut.id_AB485639.1	0.00	95.97	0.0001
HIV1.cut.id_AB485640.1	100.35	2306.43	0.0001
HIV1.cut.id_AB485641.1	1595.95	-	0.0001
HIV1.cut.id_AB485642.1	2726.97	-	0.0001
HIV1.cut.id_AB485643.1	918.96	2504.64	0.0001
HIV1.cut.id_AB485644.1	1681.32	3283.84	0.0001
HIV1.cut.id_AB485645.1	-	3676.18	0.0001
HIV1.cut.id_AB485646.1	102.79	3566.01	0.0001
HIV1.cut.id_AB485647.1	4066.54	4757.19	0.0001
HIV1.cut.id_AB485648.1	112.53	774.49	0.0001
HIV1.cut.id_AB485649.1	441.50	4078.84	0.0001
HIV1.cut.id_AB485650.1	4980.84	3049.97	0.0001
HIV1.cut.id_AB485651.1	394.05	2752.29	0.0001
HIV1.cut.id_AB485652.1	5513.20	2961.08	0.0001
HIV1.cut.id_AB485653.1	385.36	-	0.0001
HIV1.cut.id_AB485654.1	3534.10	3073.19	0.0001
HIV1.cut.id_AB485655.1	1205.76	3966.24	0.0001
HIV1.cut.id_AB485656.1	1273.52	1534.63	0.0001
HIV1.cut.id_AB485657.1	2040.32	-	0.0001
HIV1.cut.id_AB485658.1	1181.57	1114.02	0.0001
HIV1.cut.id_AB485659.1	1758.22	2984.17	0.0001
HIV1.cut.id_AB485660.1	0.00	1769.91	0.0001
HIV1.cut.id_AB485661.1	936.57	3027.00	0.0001
HIV1.cut.id_AB485662.1	1768.07	2910.11	0.0001
HIV1.cut.id_AB485663.1	1361.74	2704.26	0.0001
HIV1.cut.id_AB485664.1	-	1336.78	0.0001
HIV1.cut.id_AB485665.1	10.95	2163.06	0.0001
HIV1.cut.id_AB485666.1	1343.01	1754.39	0.0001
HIV1.cut.id_AB485667.1	2798.29	808.69	0.0001
HIV1.cut.id_AB485668.1	14356.38	1071.43	0.0001
HIV1.cut.id_AB485669.1	10968.92	906.69	0.0001
HIV1.cut.id_AB547463.1	1958.37	4960.84	0.0001
HIV1.cut.id_AB547464.1	713.54	-	0.0001
HIV1.cut.id_AB564744.1	1042.23	4308.80	0.0001
HIV1.cut.id_AB564745.1	3634.89	3354.63	0.0001
HIV1.cut.id_AB564746.1	3777.92	4722.86	0.0001
HIV1.cut.id_AB565478.1	1996.31	1475.41	0.0001
HIV1.cut.id_AB565479.1	3313.33	-	0.0001
HIV1.cut.id_AB565495.1	1914.61	2475.81	0.0001
HIV1.cut.id_AB565496.1	156.94	-	0.0001
HIV1.cut.id_AB565497.1	823.53	3900.54	0.0001
HIV1.cut.id_AB565498.1	36.66	2435.50	0.0001
HIV1.cut.id_AB565499.1	1103.25	456.41	0.0001
HIV1.cut.id_AB565500.1	62.44	1583.89	0.0001
HIV1.cut.id_AB565501.1	-	1815.24	0.0001
HIV1.cut.id_AB565502.1	1635.92	0.00	0.0001
HIV1.cut.id_AB565503.1	3460.56	4029.85	0.0001
HIV1.cut.id_AB565504.1	771.80	3545.05	0.0001
HIV1.cut.id_AB604946.1	274.15	2659.86	0.0001
HIV1.cut.id_AB604947.1	940.02	1438.85	0.0001
HIV1.cut.id_AB604948.1	284.05	821.69	0.0001
HIV1.cut.id_AB604949.1	1268.69	3011.58	0.0001
HIV1.cut.id_AB604950.1	392.03	1216.73	0.0001
HIV1.cut.id_AB604951.1	871.81	1869.92	0.0001
HIV1.cut.id_AB641836.2	110.25	3868.47	0.0001
HIV1.cut.id_AB641837.2	0.00	689.18	0.0001
HIV1.cut.id_AB646289.1	0.00	3051.27	0.0001
HIV1.cut.id_AB646691.1	3171.99	-	0.0001
HIV1.cut.id_AB731663.1	98.55	-	0.0001
HIV1.cut.id_AB731664.1	-	3617.68	0.0001
HIV1.cut.id_AB731665.1	1569.14	12769.21	0.0001
HIV1.cut.id_AB731666.1	892.60	-	0.0001
HIV1.cut.id_AB731667.1	141.16	1549.19	0.0001
HIV1.cut.id_AB731668.1	1112.80	470.59	0.0001
HIV1.cut.id_AB731669.1	808.31	1538.80	0.0001
HIV1.cut.id_AB731670.1	1222.31	3865.38	0.0001
HIV1.cut.id_AB746342.2	959.29	4623.29	0.0001
HIV1.cut.id_AB746343.2	3982.35	3924.42	0.0001
HIV1.cut.id_AB746344.2	685.91	-	0.0001
HIV1.cut.id_AB746345.2	2204.93	-	0.0001
HIV1.cut.id_AB845344.1	1408.45	4447.63	0.0001
HIV1.cut.id_AB845345.1	303.26	1648.35	0.0001
HIV1.cut.id_AB845346.1	5090.91	3314.21	0.0001
HIV1.cut.id_AB845347.1	3080.69	-	0.0001
HIV1.cut.id_AB845348.1	1509.39	2625.44	0.0001
HIV1.cut.id_AB845349.1	524.82	632.69	0.0001
HIV1.cut.id_AB859012.1	1403.66	3840.68	0.0001
HIV1.cut.id_AF003887.1	321.64	4180.06	0.0001
HIV1.cut.id_AF003888.1	2828.52	685.60	0.0001
HIV1.cut.id_AF004394.1	0.00	4146.51	0.0001
HIV1.cut.id_AF004885.1	670.41	2498.75	0.0001
HIV1.cut.id_AF005494.1	903.21	5380.79	0.0001
HIV1.cut.id_AF005495.1	418.71	3195.69	0.0001
HIV1.cut.id_AF005496.1	22.34	2781.05	0.0001
HIV1.cut.id_AF033819.3	2496.33	0.00	0.0001
HIV1.cut.id_AF042100.1	1492.07	14055.18	0.0001
HIV1.cut.id_AF042101.1	975.61	3980.45	0.0001
HIV1.cut.id_AF042102.1	210.77	4903.42	0.0001
HIV1.cut.id_AF042103.1	312.99	124.53	0.0001
HIV1.cut.id_AF042104.1	0.00	10725.60	0.0001
HIV1.cut.id_AF042105.1	1384.24	3162.72	0.0001
HIV1.cut.id_AF042106.1	662.69	5105.55	0.0001
HIV1.cut.id_AF049337.1	2309.39	3207.98	0.0001
HIV1.cut.id_AF049494.1	630.54	-	0.0001
HIV1.cut.id_AF049495.1	1013.90	2200.33	0.0001
HIV1.cut.id_AF061640.1	375.77	-	0.0001
HIV1.cut.id_AF061641.1	2796.51	4024.56	0.0001
HIV1.cut.id_AF061642.1	124.28	2696.99	0.0001
HIV1.cut.id_AF063223.1	2068.57	1881.47	0.0001
HIV1.cut.id_AF063224.1	1253.39	2258.97	0.0001
HIV1.cut.id_AF064699.1	1624.05	2417.92	0.0001
HIV1.cut.id_AF067154.1	908.30	6054.28	0.0001
HIV1.cut.id_AF067155.1	719.91	92.08	0.0001
HIV1.cut.id_AF067156.1	1858.18	3816.79	0.0001
HIV1.cut.id_AF067157.1	1010.44	8746.36	0.0001
HIV1.cut.id_AF067158.1	2127.66	5212.66	0.0001
HIV1.cut.id_AF067159.1	3467.20	0.00	0.0001
HIV1.cut.id_AF069140.1	436.94	4545.45	0.0001
HIV1.cut.id_AF069671.1	575.16	4416.09	0.0001
HIV1.cut.id_AF070521.1	2243.21	-	0.0001
HIV1.cut.id_AF075701.1	2939.52	2636.10	0.0001
HIV1.cut.id_AF075702.1	113.06	3467.75	0.0001
HIV1.cut.id_AF075703.1	12.16	4743.65	0.0001
HIV1.cut.id_AF075719.1	1644.74	1807.72	0.0001
HIV1.cut.id_AF076474.1	1265.54	2819.52	0.0001
HIV1.cut.id_AF076475.1	11.12	2341.55	0.0001
HIV1.cut.id_AF076998.1	0.00	2630.30	0.0001
HIV1.cut.id_AF077336.1	22.46	7801.42	0.0001
HIV1.cut.id_AF082394.1	659.81	843.79	0.0001
HIV1.cut.id_AF082395.1	2211.80	1407.80	0.0001
HIV1.cut.id_AF084936.1	553.73	4809.96	0.0001
HIV1.cut.id_AF086817.1	15.65	1837.56	0.0001
HIV1.cut.id_AF107770.1	1132.13	3702.13	0.0001
HIV1.cut.id_AF107771.1	2429.02	4010.14	0.0001
HIV1.cut.id_AF110959.1	1361.50	2032.52	0.0001
HIV1.cut.id_AF110960.1	-	3615.38	0.0001
HIV1.cut.id_AF110961.1	655.56	10274.92	0.0001
HIV1.cut.id_AF110962.1	1798.68	-	0.0001
HIV1.cut.id_AF110963.1	859.73	8973.17	0.0001
HIV1.cut.id_AF110964.1	2407.54	3889.67	0.0001
HIV1.cut.id_AF110965.1	1487.73	6562.36	0.0001
HIV1.cut.id_AF110966.1	800.21	-	0.0001
HIV1.cut.id_AF110967.1	418.88	3712.87	0.0001
HIV1.cut.id_AF110968.1	309.64	2497.29	0.0001
HIV1.cut.id_AF110969.1	2042.64	-	0.0001
HIV1.cut.id_AF110970.1	3464.29	3016.59	0.0001
HIV1.cut.id_AF110971.1	1762.46	4399.06	0.0001
HIV1.cut.id_AF110972.1	482.55	4280.16	0.0001
HIV1.cut.id_AF110973.1	2986.93	-	0.0001
HIV1.cut.id_AF110974.1	-	4948.29	0.0001
HIV1.cut.id_AF110975.1	1975.58	4444.44	0.0001
HIV1.cut.id_AF110976.1	2139.88	2349.15	0.0001
HIV1.cut.id_AF110977.1	1939.58	1521.74	0.0001
HIV1.cut.id_AF110978.1	2380.27	2482.27	0.0001
HIV1.cut.id_AF110979.1	1484.12	-	0.0001
HIV1.cut.id_AF110980.1	145.56	5420.43	0.0001
HIV1.cut.id_AF110981.1	3746.77	1820.73	0.0001
HIV1.cut.id_AF119819.1	98.86	1852.94	0.0001
HIV1.cut.id_AF119820.1	423.45	1377.08	0.0001
HIV1.cut.id_AF164485.1	2034.60	1891.89	0.0001
HIV1.cut.id_AF179368.1	0.00	1109.60	0.0001
HIV1.cut.id_AF184155.1	629.76	2288.95	0.0001
HIV1.cut.id_AF190127.1	1424.47	1812.65	0.0001
HIV1.cut.id_AF192135.1	593.21	4267.59	0.0001
HIV1.cut.id_AF193253.1	3732.25	5582.87	0.0001
HIV1.cut.id_AF193275.1	3505.84	4493.80	0.0001
HIV1.cut.id_AF193276.1	2000.37	3482.59	0.0001
HIV1.cut.id_AF193277.1	2331.36	6131.31	0.0001
HIV1.cut.id_AF197338.1	2850.75	3396.85	0.0001
HIV1.cut.id_AF197339.1	2350.70	-	0.0001
HIV1.cut.id_AF197340.1	860.27	2953.59	0.0001
HIV1.cut.id_AF197341.1	2368.83	4476.71	0.0001
HIV1.cut.id_AF224507.1	486.38	6892.72	0.0001
HIV1.cut.id_AF256205.1	1317.60	3846.15	0.0001
HIV1.cut.id_AF256206.1	731.90	4377.43	0.0001
HIV1.cut.id_AF256207.1	2309.73	-	0.0001
HIV1.cut.id_AF256211.1	2638.60	831.85	0.0001
HIV1.cut.id_AF259954.1	2929.47	1172.38	0.0001
HIV1.cut.id_AF259955.1	1484.95	1548.49	0.0001
HIV1.cut.id_AF286223.1	2174.95	3046.84	0.0001
HIV1.cut.id_AF286224.1	252.21	1631.54	0.0001
HIV1.cut.id_AF286225.1	1616.14	4095.56	0.0001
HIV1.cut.id_AF286226.1	1183.43	3016.45	0.0001
HIV1.cut.id_AF286227.1	333.75	3095.44	0.0001
HIV1.cut.id_AF286228.1	668.35	2538.53	0.0001
HIV1.cut.id_AF286229.1	951.52	2307.69	0.0001
HIV1.cut.id_AF286230.1	2948.29	-	0.0001
HIV1.cut.id_AF286231.1	46.56	6899.60	0.0001
HIV1.cut.id_AF286232.1	4174.60	3519.67	0.0001
HIV1.cut.id_AF286233.1	159.49	2984.73	0.0001
HIV1.cut.id_AF286234.1	376.36	0.00	0.0001
HIV1.cut.id_AF286235.1	0.00	1908.07	0.0001
HIV1.cut.id_AF286236.1	4249.45	592.47	0.0001
HIV1.cut.id_AF286237.1	232.92	1710.61	0.0001
HIV1.cut.id_AF286238.1	278.64	299.15	0.0001
HIV1.cut.id_AF286239.1	0.00	900.75	0.0001
HIV1.cut.id_AF286365.1	50.76	4075.24	0.0001
HIV1.cut.id_AF289548.1	245.10	1894.24	0.0001
HIV1.cut.id_AF289549.1	1230.19	2436.13	0.0001
HIV1.cut.id_AF289550.1	2168.59	2754.24	0.0001
HIV1.cut.id_AF290027.1	1314.72	8673.03	0.0001
HIV1.cut.id_AF290028.1	4185.48	1636.52	0.0001
HIV1.cut.id_AF290029.1	1540.33	2563.03	0.0001
HIV1.cut.id_AF290030.1	1482.90	2952.87	0.0001
HIV1.cut.id_AF316544.1	2283.05	3172.09	0.0001
HIV1.cut.id_AF321523.1	1608.11	6123.78	0.0001
HIV1.cut.id_AF332867.1	1356.15	3505.29	0.0001
HIV1.cut.id_AF361873.1	1418.20	2806.74	0.0001
HIV1.cut.id_AF377958.1	603.37	4951.71	0.0001
HIV1.cut.id_AF385934.1	2339.05	4305.22	0.0001
HIV1.cut.id_AF385935.1	2313.73	3764.71	0.0001
HIV1.cut.id_AF385936.1	430.94	2922.86	0.0001
HIV1.cut.id_AF407418.1	15102.93	1489.44	0.0001
HIV1.cut.id_AF407419.1	9264.28	0.00	0.0001
HIV1.cut.id_AF408626.1	726.87	2977.06	0.0001
HIV1.cut.id_AF408627.1	3656.49	6969.70	0.0001
HIV1.cut.id_AF408628.1	381.98	5634.37	0.0001
HIV1.cut.id_AF408629.1	152.01	2118.06	0.0001
HIV1.cut.id_AF408630.1	13.31	6038.76	0.0001
HIV1.cut.id_AF408631.1	1005.53	3957.87	0.0001
