Assemblies	penguin	rnaspades	err_rate
HIV1.cut.id_KU749403.1	100.000	39.085	0.001
HIV1.cut.id_KU749404.1	88.924	28.988	0.001
HIV1.cut.id_KU749405.1	100.000	41.540	0.001
HIV1.cut.id_KU749406.1	52.444	52.106	0.001
HIV1.cut.id_KU749407.1	69.601	29.451	0.001
HIV1.cut.id_KU749408.1	100.000	38.634	0.001
HIV1.cut.id_KU749409.1	75.616	54.128	0.001
HIV1.cut.id_KU749410.3	100.000	53.196	0.001
HIV1.cut.id_KU749411.1	100.000	24.992	0.001
HIV1.cut.id_KU749412.1	99.967	50.875	0.001
HIV1.cut.id_KU749413.1	82.547	55.774	0.001
HIV1.cut.id_KU749414.1	45.439	11.483	0.001
HIV1.cut.id_KU749415.1	92.824	8.773	0.001
HIV1.cut.id_KU749416.1	94.223	38.259	0.001
HIV1.cut.id_KU749417.1	93.336	29.107	0.001
HIV1.cut.id_KU749418.1	98.006	23.441	0.001
HIV1.cut.id_KU749419.1	100.000	52.060	0.001
HIV1.cut.id_KU749420.1	100.000	74.764	0.001
HIV1.cut.id_KU749421.1	100.000	68.627	0.001
HIV1.cut.id_KU749422.1	93.478	62.768	0.001
HIV1.cut.id_KU749423.1	100.000	67.551	0.001
HIV1.cut.id_KU749424.1	100.000	45.037	0.001
HIV1.cut.id_KU749425.1	77.973	26.356	0.001
HIV1.cut.id_KU749426.1	84.857	16.363	0.001
HIV1.cut.id_KU749427.1	100.000	76.626	0.001
HIV1.cut.id_KU749428.1	100.000	38.088	0.001
HIV1.cut.id_KU749429.1	100.000	62.085	0.001
HIV1.cut.id_KU749430.1	97.331	30.343	0.001
HIV1.cut.id_KU749431.1	84.001	47.952	0.001
HIV1.cut.id_KU749432.1	93.284	56.260	0.001
HIV1.cut.id_KU886698.1	74.282	27.879	0.001
HIV1.cut.id_KU992928.1	99.332	15.054	0.001
HIV1.cut.id_KU992929.1	90.388	-	0.001
HIV1.cut.id_KU992930.1	68.972	9.356	0.001
HIV1.cut.id_KU992931.1	95.801	23.554	0.001
HIV1.cut.id_KU992932.1	88.795	5.580	0.001
HIV1.cut.id_KU992933.1	96.929	33.784	0.001
HIV1.cut.id_KU992934.1	100.000	16.264	0.001
HIV1.cut.id_KU992935.1	75.614	19.495	0.001
HIV1.cut.id_KU992936.1	74.916	24.410	0.001
HIV1.cut.id_KU992937.1	74.147	23.459	0.001
HIV1.cut.id_KX069219.1	94.558	49.070	0.001
HIV1.cut.id_KX069220.1	91.469	48.540	0.001
HIV1.cut.id_KX069221.1	97.230	51.391	0.001
HIV1.cut.id_KX069222.1	89.309	27.967	0.001
HIV1.cut.id_KX069223.1	100.000	48.256	0.001
HIV1.cut.id_KX069224.1	86.826	25.831	0.001
HIV1.cut.id_KX069225.1	91.260	14.497	0.001
HIV1.cut.id_KX069226.1	99.425	41.258	0.001
HIV1.cut.id_KX069227.1	100.000	39.817	0.001
HIV1.cut.id_KX069228.1	97.183	13.517	0.001
HIV1.cut.id_KX159285.1	74.345	44.319	0.001
HIV1.cut.id_KX228799.1	69.325	34.276	0.001
HIV1.cut.id_KX228800.1	100.000	24.556	0.001
HIV1.cut.id_KX228801.1	100.000	57.698	0.001
HIV1.cut.id_KX228802.1	86.544	44.732	0.001
HIV1.cut.id_KX228803.1	98.929	58.212	0.001
HIV1.cut.id_KX228804.1	100.000	48.970	0.001
HIV1.cut.id_KX228805.1	96.826	33.954	0.001
HIV1.cut.id_KX228806.1	91.754	52.958	0.001
HIV1.cut.id_KX228807.1	90.334	30.986	0.001
HIV1.cut.id_KX228808.1	100.000	73.532	0.001
HIV1.cut.id_KX228809.1	100.000	80.097	0.001
HIV1.cut.id_KX228810.1	98.649	69.296	0.001
HIV1.cut.id_KX228811.1	94.821	70.510	0.001
HIV1.cut.id_KX228812.1	58.581	32.911	0.001
HIV1.cut.id_KX228813.1	100.000	48.050	0.001
HIV1.cut.id_KX228814.1	100.000	56.805	0.001
HIV1.cut.id_KX228815.1	100.000	24.540	0.001
HIV1.cut.id_KX228816.1	100.000	44.415	0.001
HIV1.cut.id_KX228817.1	99.942	71.553	0.001
HIV1.cut.id_KX228818.1	93.936	27.005	0.001
HIV1.cut.id_KX228819.1	100.000	35.019	0.001
HIV1.cut.id_KX228820.1	70.715	29.230	0.001
HIV1.cut.id_KX228821.1	100.000	56.596	0.001
HIV1.cut.id_KX228822.1	81.698	25.783	0.001
HIV1.cut.id_KX228823.1	100.000	51.562	0.001
HIV1.cut.id_KX228824.1	87.917	54.070	0.001
HIV1.cut.id_KX228825.1	100.000	65.113	0.001
HIV1.cut.id_KX232594.1	77.400	38.804	0.001
HIV1.cut.id_KX232595.1	52.557	41.599	0.001
HIV1.cut.id_KX232596.1	95.468	26.326	0.001
HIV1.cut.id_KX232597.1	100.000	67.759	0.001
HIV1.cut.id_KX232599.1	100.000	33.200	0.001
HIV1.cut.id_KX232600.1	100.000	71.383	0.001
HIV1.cut.id_KX232601.1	98.319	38.473	0.001
HIV1.cut.id_KX232602.1	24.585	36.327	0.001
HIV1.cut.id_KX232604.1	86.996	76.951	0.001
HIV1.cut.id_KX232605.1	100.000	20.215	0.001
HIV1.cut.id_KX232606.1	83.272	46.203	0.001
HIV1.cut.id_KX232607.1	100.000	53.032	0.001
HIV1.cut.id_KX232609.1	77.324	85.033	0.001
HIV1.cut.id_KX232610.1	99.835	48.539	0.001
HIV1.cut.id_KX232611.1	94.232	50.926	0.001
HIV1.cut.id_KX232612.1	93.252	4.899	0.001
HIV1.cut.id_KX232613.1	100.000	65.148	0.001
HIV1.cut.id_KX232614.1	100.000	39.491	0.001
HIV1.cut.id_KX232615.1	68.098	21.338	0.001
HIV1.cut.id_KX232616.1	89.672	35.637	0.001
HIV1.cut.id_KX232617.1	100.000	29.836	0.001
HIV1.cut.id_KX232619.1	60.448	63.004	0.001
HIV1.cut.id_KX232620.1	100.000	20.900	0.001
HIV1.cut.id_KX232621.1	86.055	15.421	0.001
HIV1.cut.id_KX232622.1	92.068	40.313	0.001
HIV1.cut.id_KX232623.1	68.751	45.542	0.001
HIV1.cut.id_KX232625.1	91.874	18.562	0.001
HIV1.cut.id_KX232626.1	93.085	66.844	0.001
HIV1.cut.id_KX232627.1	70.946	15.998	0.001
HIV1.cut.id_KX232628.1	92.995	35.159	0.001
HIV1.cut.id_KX232629.1	44.549	30.654	0.001
HIV1.cut.id_KX353919.1	65.482	6.703	0.001
HIV1.cut.id_KX378999.1	93.792	29.191	0.001
HIV1.cut.id_KX379000.1	79.001	35.664	0.001
HIV1.cut.id_KX673818.1	71.941	36.368	0.001
HIV1.cut.id_KX673819.1	69.636	15.607	0.001
HIV1.cut.id_KX673820.1	83.735	26.882	0.001
HIV1.cut.id_KX673821.1	54.217	20.706	0.001
HIV1.cut.id_KY112585.1	100.000	-	0.001
HIV1.cut.id_KY359380.1	100.000	42.504	0.001
HIV1.cut.id_KY359381.1	24.868	20.011	0.001
HIV1.cut.id_KY359382.1	31.751	15.404	0.001
HIV1.cut.id_KY359383.1	99.080	21.933	0.001
HIV1.cut.id_KY359384.1	65.943	2.585	0.001
HIV1.cut.id_KY359385.1	71.770	62.577	0.001
HIV1.cut.id_KY364886.1	97.910	36.187	0.001
HIV1.cut.id_KY392767.1	99.236	58.382	0.001
HIV1.cut.id_KY392768.1	90.811	56.247	0.001
HIV1.cut.id_KY392769.1	91.255	53.351	0.001
HIV1.cut.id_KY392770.1	98.969	78.315	0.001
HIV1.cut.id_KY392771.1	100.000	59.794	0.001
HIV1.cut.id_KY392772.1	80.052	37.011	0.001
HIV1.cut.id_KY392773.1	100.000	42.031	0.001
HIV1.cut.id_KY392774.1	100.000	62.898	0.001
HIV1.cut.id_KY392775.1	87.586	59.996	0.001
HIV1.cut.id_KY392776.1	99.427	61.942	0.001
HIV1.cut.id_KY392777.1	100.000	56.783	0.001
HIV1.cut.id_KY392778.1	100.000	90.009	0.001
HIV1.cut.id_KY392779.1	99.582	76.547	0.001
HIV1.cut.id_KY392780.1	85.751	74.424	0.001
HIV1.cut.id_KY465967.1	70.995	33.177	0.001
HIV1.cut.id_KY465968.1	97.968	-	0.001
HIV1.cut.id_KY465969.1	68.952	29.787	0.001
HIV1.cut.id_KY496622.1	100.000	27.013	0.001
HIV1.cut.id_KY496623.1	100.000	68.770	0.001
HIV1.cut.id_KY496624.1	100.000	51.852	0.001
HIV1.cut.id_KY498771.1	100.000	89.175	0.001
HIV1.cut.id_KY514084.1	100.000	68.265	0.001
HIV1.cut.id_KY514085.1	91.051	8.062	0.001
HIV1.cut.id_KY557336.1	100.000	74.289	0.001
HIV1.cut.id_KY658681.1	93.206	24.553	0.001
HIV1.cut.id_KY658682.1	71.257	44.034	0.001
HIV1.cut.id_KY658683.1	100.000	44.879	0.001
HIV1.cut.id_KY658684.1	96.084	17.893	0.001
HIV1.cut.id_KY658685.1	95.366	29.507	0.001
HIV1.cut.id_KY658686.1	76.150	25.207	0.001
HIV1.cut.id_KY658687.1	96.743	39.952	0.001
HIV1.cut.id_KY658688.1	82.925	48.073	0.001
HIV1.cut.id_KY658689.1	96.596	53.567	0.001
HIV1.cut.id_KY658690.1	97.392	40.389	0.001
HIV1.cut.id_KY658691.1	85.151	35.812	0.001
HIV1.cut.id_KY658692.1	100.000	17.756	0.001
HIV1.cut.id_KY658693.1	100.000	28.823	0.001
HIV1.cut.id_KY658694.1	85.618	24.920	0.001
HIV1.cut.id_KY658695.1	93.162	42.044	0.001
HIV1.cut.id_KY658696.1	76.436	47.239	0.001
HIV1.cut.id_KY658697.1	64.018	42.278	0.001
HIV1.cut.id_KY658698.1	99.250	41.905	0.001
HIV1.cut.id_KY658699.1	92.186	85.273	0.001
HIV1.cut.id_KY658700.1	94.059	42.599	0.001
HIV1.cut.id_KY658701.1	100.000	66.810	0.001
HIV1.cut.id_KY658702.1	99.934	59.539	0.001
HIV1.cut.id_KY658703.1	86.508	44.150	0.001
HIV1.cut.id_KY658704.1	71.947	26.220	0.001
HIV1.cut.id_KY658705.1	73.201	17.940	0.001
HIV1.cut.id_KY658706.1	94.601	38.333	0.001
HIV1.cut.id_KY658707.1	79.727	18.787	0.001
HIV1.cut.id_KY658708.1	78.942	61.871	0.001
HIV1.cut.id_KY658709.1	60.068	24.052	0.001
HIV1.cut.id_KY658710.1	61.242	24.506	0.001
HIV1.cut.id_KY658711.1	51.471	32.238	0.001
HIV1.cut.id_KY658712.1	60.552	19.619	0.001
HIV1.cut.id_KY658713.1	81.959	28.440	0.001
HIV1.cut.id_KY658714.1	100.000	12.065	0.001
HIV1.cut.id_KY658715.1	100.000	16.461	0.001
HIV1.cut.id_KY658716.1	77.685	29.979	0.001
HIV1.cut.id_KY658717.1	97.364	52.471	0.001
HIV1.cut.id_KY658718.1	100.000	8.370	0.001
HIV1.cut.id_KY658719.1	76.036	32.217	0.001
HIV1.cut.id_KY778445.1	100.000	19.954	0.001
HIV1.cut.id_KY778450.1	100.000	-	0.001
HIV1.cut.id_KY778456.1	100.000	15.380	0.001
HIV1.cut.id_KY778468.1	100.000	19.246	0.001
HIV1.cut.id_KY778473.1	51.895	-	0.001
HIV1.cut.id_KY778479.1	-	19.931	0.001
HIV1.cut.id_KY778482.1	31.102	27.920	0.001
HIV1.cut.id_KY778486.1	100.000	65.065	0.001
HIV1.cut.id_KY778487.1	28.704	41.123	0.001
HIV1.cut.id_KY778496.1	100.000	-	0.001
HIV1.cut.id_KY778502.1	71.274	-	0.001
HIV1.cut.id_KY778510.1	54.049	51.309	0.001
HIV1.cut.id_KY778516.1	76.080	28.207	0.001
HIV1.cut.id_KY778517.1	100.000	-	0.001
HIV1.cut.id_KY778521.1	95.702	-	0.001
HIV1.cut.id_KY778529.1	-	15.170	0.001
HIV1.cut.id_KY778545.1	-	1.447	0.001
HIV1.cut.id_KY950610.1	95.157	41.437	0.001
HIV1.cut.id_KY989949.1	87.280	33.856	0.001
HIV1.cut.id_KY989950.1	77.831	47.640	0.001
HIV1.cut.id_KY989951.1	81.321	14.027	0.001
HIV1.cut.id_KY989952.1	92.124	33.878	0.001
HIV1.cut.id_KY989953.1	42.127	17.908	0.001
HIV1.cut.id_KY989954.1	87.223	14.647	0.001
HIV1.cut.id_KY989955.1	89.301	13.349	0.001
HIV1.cut.id_KY989956.1	96.911	70.283	0.001
HIV1.cut.id_KY989957.1	100.000	38.255	0.001
HIV1.cut.id_KY995542.1	66.841	17.211	0.001
HIV1.cut.id_L02317.1	58.275	12.967	0.001
HIV1.cut.id_L20571.1	100.000	94.290	0.001
HIV1.cut.id_L20587.1	99.335	94.798	0.001
HIV1.cut.id_L31963.1	45.655	17.995	0.001
HIV1.cut.id_L39106.1	82.572	37.322	0.001
HIV1.cut.id_LC027100.1	90.318	14.501	0.001
HIV1.cut.id_M17449.1	74.344	-	0.001
HIV1.cut.id_M17451.1	94.128	2.147	0.001
HIV1.cut.id_M22639.1	76.688	30.459	0.001
HIV1.cut.id_M26727.1	57.704	7.412	0.001
HIV1.cut.id_M27323.1	-	16.891	0.001
HIV1.cut.id_M38429.1	70.520	-	0.001
HIV1.cut.id_M38431.1	60.973	28.453	0.001
HIV1.cut.id_M62320.1	99.030	62.178	0.001
HIV1.cut.id_M93258.1	14.742	-	0.001
HIV1.cut.id_M93259.1	20.368	5.332	0.001
HIV1.cut.id_MF373124.1	93.629	25.265	0.001
HIV1.cut.id_MF373125.1	98.811	56.670	0.001
HIV1.cut.id_MF373126.1	74.217	39.249	0.001
HIV1.cut.id_MF373127.1	93.917	21.517	0.001
HIV1.cut.id_MF373128.1	99.873	43.926	0.001
HIV1.cut.id_MF373129.1	93.100	21.385	0.001
HIV1.cut.id_MF373130.1	74.382	36.243	0.001
HIV1.cut.id_MF373131.1	100.000	52.488	0.001
HIV1.cut.id_MF373132.1	100.000	37.234	0.001
HIV1.cut.id_MF373133.1	-	26.625	0.001
HIV1.cut.id_MF373134.1	99.977	71.376	0.001
HIV1.cut.id_MF373135.1	89.918	20.002	0.001
HIV1.cut.id_MF373136.1	100.000	37.767	0.001
HIV1.cut.id_MF373137.1	100.000	29.139	0.001
HIV1.cut.id_MF373138.1	100.000	69.052	0.001
HIV1.cut.id_MF373139.1	69.131	32.032	0.001
HIV1.cut.id_MF373140.1	84.114	30.151	0.001
HIV1.cut.id_MF373141.1	97.509	12.503	0.001
HIV1.cut.id_MF373142.1	100.000	40.039	0.001
HIV1.cut.id_MF373143.1	100.000	53.790	0.001
HIV1.cut.id_MF373144.1	96.276	47.655	0.001
HIV1.cut.id_MF373145.1	88.854	54.593	0.001
HIV1.cut.id_MF373146.1	92.810	52.205	0.001
HIV1.cut.id_MF373147.1	100.000	34.090	0.001
HIV1.cut.id_MF373148.1	92.355	84.122	0.001
HIV1.cut.id_MF373149.1	88.957	59.817	0.001
HIV1.cut.id_MF373150.1	75.798	38.630	0.001
HIV1.cut.id_MF373151.1	100.000	77.291	0.001
HIV1.cut.id_MF373152.1	95.115	36.286	0.001
HIV1.cut.id_MF373153.1	78.457	65.605	0.001
HIV1.cut.id_MF373154.1	100.000	39.218	0.001
HIV1.cut.id_MF373155.1	100.000	39.192	0.001
HIV1.cut.id_MF373156.1	73.451	33.865	0.001
HIV1.cut.id_MF373157.1	93.842	30.847	0.001
HIV1.cut.id_MF373158.1	91.020	62.940	0.001
HIV1.cut.id_MF373159.1	88.700	30.772	0.001
HIV1.cut.id_MF373160.1	100.000	60.625	0.001
HIV1.cut.id_MF373161.1	100.000	33.322	0.001
HIV1.cut.id_MF373162.1	95.706	20.432	0.001
HIV1.cut.id_MF373163.1	100.000	68.495	0.001
HIV1.cut.id_MF373164.1	86.406	7.561	0.001
HIV1.cut.id_MF373165.1	95.333	58.103	0.001
HIV1.cut.id_MF373166.1	91.178	46.749	0.001
HIV1.cut.id_MF373167.1	97.180	56.291	0.001
HIV1.cut.id_MF373168.1	100.000	79.796	0.001
HIV1.cut.id_MF373169.1	100.000	35.756	0.001
HIV1.cut.id_MF373170.1	100.000	55.337	0.001
HIV1.cut.id_MF373171.1	100.000	45.327	0.001
HIV1.cut.id_MF373172.1	100.000	68.126	0.001
HIV1.cut.id_MF373173.1	100.000	21.624	0.001
HIV1.cut.id_MF373174.1	100.000	75.562	0.001
HIV1.cut.id_MF373175.1	100.000	81.710	0.001
HIV1.cut.id_MF373176.1	88.160	39.782	0.001
HIV1.cut.id_MF373177.1	96.441	50.442	0.001
HIV1.cut.id_MF373178.1	85.834	23.717	0.001
HIV1.cut.id_MF373179.1	85.898	28.203	0.001
HIV1.cut.id_MF373180.1	100.000	69.019	0.001
HIV1.cut.id_MF373181.1	98.999	56.463	0.001
HIV1.cut.id_MF373182.1	99.988	53.356	0.001
HIV1.cut.id_MF373183.1	100.000	62.974	0.001
HIV1.cut.id_MF373184.1	100.000	38.092	0.001
HIV1.cut.id_MF373185.1	100.000	71.214	0.001
HIV1.cut.id_MF373186.1	100.000	47.108	0.001
HIV1.cut.id_MF373187.1	98.283	29.910	0.001
HIV1.cut.id_MF373188.1	97.692	85.734	0.001
HIV1.cut.id_MF373189.1	99.814	25.758	0.001
HIV1.cut.id_MF373190.1	96.120	38.258	0.001
HIV1.cut.id_MF373191.1	100.000	51.984	0.001
HIV1.cut.id_MF373192.1	99.646	34.107	0.001
HIV1.cut.id_MF373193.1	91.831	59.701	0.001
HIV1.cut.id_MF373194.1	96.851	16.321	0.001
HIV1.cut.id_MF373195.1	100.000	44.275	0.001
HIV1.cut.id_MF373196.1	99.966	49.167	0.001
HIV1.cut.id_MF373197.1	93.989	56.410	0.001
HIV1.cut.id_MF373198.1	100.000	53.331	0.001
HIV1.cut.id_MF373199.1	86.151	71.040	0.001
HIV1.cut.id_MF373200.1	95.357	66.701	0.001
HIV1.cut.id_MF373201.1	90.056	43.994	0.001
HIV1.cut.id_MF373202.1	100.000	28.631	0.001
HIV1.cut.id_MF373203.1	86.995	61.353	0.001
HIV1.cut.id_MF373204.1	90.869	65.166	0.001
HIV1.cut.id_MF373205.1	99.371	70.071	0.001
HIV1.cut.id_MF373206.1	100.000	53.770	0.001
HIV1.cut.id_MF373389.1	99.956	16.138	0.001
HIV1.cut.id_MF379808.1	83.524	29.954	0.001
HIV1.cut.id_U12055.1	54.069	-	0.001
HIV1.cut.id_U21135.1	41.376	29.752	0.001
HIV1.cut.id_U23487.1	88.963	21.493	0.001
HIV1.cut.id_U26546.1	52.854	11.948	0.001
HIV1.cut.id_U26942.1	62.233	-	0.001
HIV1.cut.id_U34603.1	78.866	25.146	0.001
HIV1.cut.id_U34604.1	77.491	12.316	0.001
HIV1.cut.id_U37270.1	89.520	15.566	0.001
HIV1.cut.id_U39362.2	68.305	13.947	0.001
HIV1.cut.id_U43096.1	56.458	21.104	0.001
HIV1.cut.id_U43141.1	65.029	20.251	0.001
HIV1.cut.id_U46016.1	91.042	44.358	0.001
HIV1.cut.id_U51188.1	80.995	52.672	0.001
HIV1.cut.id_U51189.1	81.479	39.903	0.001
HIV1.cut.id_U51190.1	92.888	18.346	0.001
HIV1.cut.id_U52953.1	87.220	26.900	0.001
HIV1.cut.id_U54771.1	99.594	30.247	0.001
HIV1.cut.id_U63632.1	46.538	-	0.001
HIV1.cut.id_U69584.1	53.268	5.735	0.001
HIV1.cut.id_U69585.1	56.227	-	0.001
HIV1.cut.id_U69586.1	97.530	42.622	0.001
HIV1.cut.id_U69587.1	27.969	13.935	0.001
HIV1.cut.id_U69588.1	65.858	36.103	0.001
HIV1.cut.id_U69589.1	35.562	16.337	0.001
HIV1.cut.id_U69590.1	32.345	-	0.001
HIV1.cut.id_U69591.1	53.645	21.937	0.001
HIV1.cut.id_U69592.1	48.402	16.420	0.001
HIV1.cut.id_U69593.1	63.845	-	0.001
HIV1.cut.id_U71182.1	71.797	32.154	0.001
HIV1.cut.id_U86780.1	94.883	51.435	0.001
HIV1.cut.id_U88822.1	98.295	49.950	0.001
HIV1.cut.id_U88823.1	81.862	20.574	0.001
HIV1.cut.id_U88824.1	92.002	65.438	0.001
HIV1.cut.id_U88825.1	92.126	36.025	0.001
HIV1.cut.id_U88826.1	86.837	6.209	0.001
HIV1.cut.id_X01762.1	74.018	6.320	0.001
HIV1.cut.id_X04415.1	-	60.769	0.001
HIV1.cut.id_Z11530.1	58.766	-	0.001
HIV1.cut.id_A04321.1	68.610	27.726	0.0001
HIV1.cut.id_A07108.1	-	-	0.0001
HIV1.cut.id_A07116.1	-	45.286	0.0001
HIV1.cut.id_A07867.1	-	12.450	0.0001
HIV1.cut.id_A14116.1	-	-	0.0001
HIV1.cut.id_A34828.1	20.816	52.885	0.0001
HIV1.cut.id_AB023804.1	64.592	32.484	0.0001
HIV1.cut.id_AB032740.1	99.703	12.369	0.0001
HIV1.cut.id_AB032741.1	91.757	13.353	0.0001
HIV1.cut.id_AB049811.1	71.183	35.094	0.0001
HIV1.cut.id_AB052867.1	100.000	30.292	0.0001
HIV1.cut.id_AB052995.1	56.751	35.578	0.0001
HIV1.cut.id_AB070352.1	26.561	-	0.0001
HIV1.cut.id_AB070353.1	87.213	34.643	0.0001
HIV1.cut.id_AB078005.1	88.565	33.381	0.0001
HIV1.cut.id_AB097865.1	74.254	73.911	0.0001
HIV1.cut.id_AB097866.1	79.151	23.372	0.0001
HIV1.cut.id_AB097867.1	80.049	14.642	0.0001
HIV1.cut.id_AB097868.1	78.478	19.631	0.0001
HIV1.cut.id_AB097869.1	100.000	33.687	0.0001
HIV1.cut.id_AB097870.1	88.591	45.494	0.0001
HIV1.cut.id_AB097871.1	80.833	21.085	0.0001
HIV1.cut.id_AB097872.1	54.671	25.907	0.0001
HIV1.cut.id_AB097873.1	84.942	22.022	0.0001
HIV1.cut.id_AB098330.1	82.743	59.378	0.0001
HIV1.cut.id_AB098331.1	69.456	11.324	0.0001
HIV1.cut.id_AB098332.1	100.000	52.566	0.0001
HIV1.cut.id_AB098333.1	-	36.257	0.0001
HIV1.cut.id_AB220944.1	20.626	32.806	0.0001
HIV1.cut.id_AB220945.1	100.000	40.966	0.0001
HIV1.cut.id_AB220946.1	66.670	41.025	0.0001
HIV1.cut.id_AB220947.1	67.833	42.962	0.0001
HIV1.cut.id_AB220948.1	98.349	30.056	0.0001
HIV1.cut.id_AB221005.1	17.694	16.056	0.0001
HIV1.cut.id_AB221125.1	-	21.493	0.0001
HIV1.cut.id_AB221126.1	100.000	38.167	0.0001
HIV1.cut.id_AB231893.1	83.504	-	0.0001
HIV1.cut.id_AB231894.1	48.942	43.230	0.0001
HIV1.cut.id_AB231895.1	63.296	37.675	0.0001
HIV1.cut.id_AB231896.1	100.000	58.303	0.0001
HIV1.cut.id_AB231897.1	100.000	47.345	0.0001
HIV1.cut.id_AB231898.1	88.845	44.738	0.0001
HIV1.cut.id_AB253421.1	38.907	2.496	0.0001
HIV1.cut.id_AB253422.1	77.984	34.580	0.0001
HIV1.cut.id_AB253423.1	13.088	10.293	0.0001
HIV1.cut.id_AB253424.1	-	49.907	0.0001
HIV1.cut.id_AB253425.1	19.967	35.690	0.0001
HIV1.cut.id_AB253426.1	87.176	19.484	0.0001
HIV1.cut.id_AB253427.1	48.291	24.437	0.0001
HIV1.cut.id_AB253428.1	100.000	27.724	0.0001
HIV1.cut.id_AB253429.1	100.000	33.140	0.0001
HIV1.cut.id_AB253430.1	91.501	32.683	0.0001
HIV1.cut.id_AB253431.1	88.253	11.900	0.0001
HIV1.cut.id_AB253432.1	44.440	6.639	0.0001
HIV1.cut.id_AB253635.1	-	-	0.0001
HIV1.cut.id_AB253636.1	100.000	13.089	0.0001
HIV1.cut.id_AB253637.1	15.367	22.705	0.0001
HIV1.cut.id_AB253638.1	13.084	-	0.0001
HIV1.cut.id_AB253639.1	20.191	27.491	0.0001
HIV1.cut.id_AB253640.1	31.286	16.542	0.0001
HIV1.cut.id_AB253641.1	42.481	-	0.0001
HIV1.cut.id_AB253642.1	26.204	-	0.0001
HIV1.cut.id_AB253643.1	-	-	0.0001
HIV1.cut.id_AB253644.1	12.035	15.365	0.0001
HIV1.cut.id_AB253645.1	31.171	20.550	0.0001
HIV1.cut.id_AB253646.1	33.052	16.542	0.0001
HIV1.cut.id_AB253647.1	-	12.854	0.0001
HIV1.cut.id_AB253648.1	21.057	-	0.0001
HIV1.cut.id_AB253649.1	-	13.535	0.0001
HIV1.cut.id_AB253650.1	-	-	0.0001
HIV1.cut.id_AB253651.1	-	-	0.0001
HIV1.cut.id_AB253652.1	20.917	32.960	0.0001
HIV1.cut.id_AB253653.1	98.892	11.703	0.0001
HIV1.cut.id_AB253654.1	30.997	-	0.0001
HIV1.cut.id_AB253655.1	-	26.643	0.0001
HIV1.cut.id_AB253656.1	-	13.250	0.0001
HIV1.cut.id_AB253657.1	-	-	0.0001
HIV1.cut.id_AB253658.1	24.271	-	0.0001
HIV1.cut.id_AB253659.1	-	-	0.0001
HIV1.cut.id_AB253660.1	29.533	14.723	0.0001
HIV1.cut.id_AB253661.1	-	-	0.0001
HIV1.cut.id_AB253662.1	36.372	-	0.0001
HIV1.cut.id_AB253663.1	10.732	28.372	0.0001
HIV1.cut.id_AB253664.1	30.567	9.479	0.0001
HIV1.cut.id_AB253665.1	-	31.421	0.0001
HIV1.cut.id_AB253666.1	-	12.899	0.0001
HIV1.cut.id_AB253667.1	25.633	-	0.0001
HIV1.cut.id_AB253668.1	100.000	-	0.0001
HIV1.cut.id_AB253669.1	-	-	0.0001
HIV1.cut.id_AB253670.1	58.694	-	0.0001
HIV1.cut.id_AB253671.1	-	-	0.0001
HIV1.cut.id_AB253672.1	-	-	0.0001
HIV1.cut.id_AB253673.1	17.876	-	0.0001
HIV1.cut.id_AB253674.1	-	3.459	0.0001
HIV1.cut.id_AB253675.1	-	-	0.0001
HIV1.cut.id_AB253676.1	40.910	-	0.0001
HIV1.cut.id_AB253677.1	20.874	-	0.0001
HIV1.cut.id_AB253678.1	-	-	0.0001
HIV1.cut.id_AB253679.1	-	12.341	0.0001
HIV1.cut.id_AB253680.1	100.000	-	0.0001
HIV1.cut.id_AB253681.1	-	16.086	0.0001
HIV1.cut.id_AB253682.1	100.000	-	0.0001
HIV1.cut.id_AB253683.1	13.618	22.577	0.0001
HIV1.cut.id_AB253684.1	-	-	0.0001
HIV1.cut.id_AB253685.1	17.516	26.636	0.0001
HIV1.cut.id_AB253686.1	13.254	16.663	0.0001
HIV1.cut.id_AB253687.1	39.474	23.180	0.0001
HIV1.cut.id_AB253688.1	-	9.550	0.0001
HIV1.cut.id_AB253689.1	48.602	-	0.0001
HIV1.cut.id_AB253690.1	-	-	0.0001
HIV1.cut.id_AB253691.1	-	-	0.0001
HIV1.cut.id_AB253692.1	36.807	36.971	0.0001
HIV1.cut.id_AB253693.1	33.352	-	0.0001
HIV1.cut.id_AB253694.1	66.809	11.717	0.0001
HIV1.cut.id_AB253695.1	14.325	-	0.0001
HIV1.cut.id_AB253696.1	20.151	-	0.0001
HIV1.cut.id_AB253697.1	-	12.423	0.0001
HIV1.cut.id_AB253698.1	70.537	-	0.0001
HIV1.cut.id_AB253699.1	59.912	24.331	0.0001
HIV1.cut.id_AB253700.1	12.697	-	0.0001
HIV1.cut.id_AB253701.1	15.011	12.226	0.0001
HIV1.cut.id_AB253702.1	11.404	12.752	0.0001
HIV1.cut.id_AB253703.1	-	-	0.0001
HIV1.cut.id_AB253704.1	92.689	-	0.0001
HIV1.cut.id_AB253705.1	45.053	-	0.0001
HIV1.cut.id_AB253706.1	-	-	0.0001
HIV1.cut.id_AB253707.1	-	-	0.0001
HIV1.cut.id_AB253708.1	18.527	-	0.0001
HIV1.cut.id_AB253709.1	-	-	0.0001
HIV1.cut.id_AB253710.1	-	-	0.0001
HIV1.cut.id_AB253711.1	39.706	-	0.0001
HIV1.cut.id_AB253712.1	56.642	-	0.0001
