Tool	Contig	Length
rnaspades	SRR7687334_NODE_2159_length_4031_cov_145391.002021_g1195_i0	4031
rnaspades	SRR7687334_NODE_2167_length_4023_cov_144060.822785_g1201_i0	4023
rnaspades	SRR7687334_NODE_2731_length_3524_cov_807.215879_g1223_i1	3524
rnaspades	SRR7687308_NODE_3158_length_3771_cov_5.600865_g1813_i0	3771
rnaspades	SRR7963800_NODE_331_length_10191_cov_5007.401166_g191_i0	10191
rnaspades	SRR7963800_NODE_659_length_7185_cov_6891.349409_g191_i1	7185
rnaspades	SRR7963800_NODE_1214_length_5384_cov_8172.882320_g191_i3	5384
rnaspades	SRR7963800_NODE_1929_length_4299_cov_9443.259347_g191_i6	4299
rnaspades	SRR7963800_NODE_2040_length_4192_cov_9761.322166_g191_i7	4192
rnaspades	SRR7963800_NODE_2130_length_4095_cov_10024.423173_g191_i8	4095
rnaspades	SRR7963800_NODE_2271_length_3954_cov_10282.274156_g191_i9	3954
rnaspades	SRR5995670_NODE_333_length_3651_cov_18.809240_g246_i0	3651
rnaspades	SRR5995670_NODE_369_length_3476_cov_21.615568_g275_i0	3476
rnaspades	SRR5995670_NODE_395_length_3326_cov_15.118014_g298_i0	3326
rnaviralspades	SRR6960803_NODE_1402_length_4423_cov_12.842069	4423
rnaviralspades	SRR6960803_NODE_1499_length_4269_cov_38.863441	4269
rnaviralspades	SRR6960803_NODE_1518_length_4239_cov_3.951752	4239
rnaviralspades	SRR6960803_NODE_1877_length_3846_cov_27.213623	3846
rnaviralspades	SRR6960803_NODE_2005_length_3734_cov_10.796231	3734
rnaviralspades	SRR6960803_NODE_2075_length_3676_cov_14.706078	3676
rnaviralspades	SRR6960803_NODE_2093_length_3659_cov_23.858338	3659
rnaviralspades	SRR6960803_NODE_2135_length_3623_cov_6.162817	3623
rnaviralspades	SRR6960803_NODE_2209_length_3556_cov_21.281367	3556
rnaviralspades	SRR6960803_NODE_2397_length_3428_cov_5.221162	3428
rnaviralspades	SRR6960803_NODE_2697_length_3228_cov_6.326149	3228
rnaviralspades	SRR6960801_NODE_2939_length_3730_cov_24.175554	3730
rnaviralspades	SRR6960799_NODE_329_length_4675_cov_277.822903	4675
rnaviralspades	SRR6960799_NODE_394_length_4334_cov_12.528280	4334
rnaviralspades	SRR6960799_NODE_438_length_4161_cov_12.605675	4161
rnaviralspades	SRR6960799_NODE_454_length_4118_cov_14.802719	4118
rnaviralspades	SRR6960799_NODE_465_length_4096_cov_16.397216	4096
rnaviralspades	SRR6960799_NODE_482_length_4049_cov_29.961268	4049
rnaviralspades	SRR6960799_NODE_489_length_4034_cov_165.971977	4034
rnaviralspades	SRR6960799_NODE_493_length_4013_cov_8.697208	4013
rnaviralspades	SRR6960799_NODE_495_length_4012_cov_5.364813	4012
rnaviralspades	SRR6960799_NODE_503_length_3983_cov_63.501790	3983
rnaviralspades	SRR6960799_NODE_517_length_3908_cov_349.761408	3908
rnaviralspades	SRR6960799_NODE_534_length_3876_cov_5.814094	3876
rnaviralspades	SRR6960799_NODE_536_length_3873_cov_14.041842	3873
rnaviralspades	SRR6960799_NODE_562_length_3825_cov_17.020789	3825
rnaviralspades	SRR6960799_NODE_598_length_3750_cov_9.687517	3750
rnaviralspades	SRR6960799_NODE_605_length_3739_cov_6.505728	3739
rnaviralspades	SRR6960799_NODE_621_length_3716_cov_6.097447	3716
rnaviralspades	SRR6960799_NODE_625_length_3711_cov_26.999725	3711
rnaviralspades	SRR6960799_NODE_632_length_3698_cov_6.670345	3698
rnaviralspades	SRR6960799_NODE_650_length_3647_cov_3.979015	3647
rnaviralspades	SRR6960799_NODE_659_length_3626_cov_24.458767	3626
rnaviralspades	SRR6960799_NODE_675_length_3595_cov_7.216638	3595
rnaviralspades	SRR6960799_NODE_695_length_3567_cov_18.964224	3567
rnaviralspades	SRR6960799_NODE_713_length_3535_cov_14.969671	3535
rnaviralspades	SRR6960799_NODE_760_length_3452_cov_8.094407	3452
rnaviralspades	SRR6960799_NODE_835_length_3340_cov_4.952250	3340
rnaviralspades	SRR6960799_NODE_862_length_3294_cov_5.109593	3294
rnaviralspades	SRR7976324_NODE_185_length_4198_cov_395.961697	4198
rnaviralspades	SRR7976357_NODE_1224_length_4266_cov_8.943000	4266
rnaviralspades	SRR7976357_NODE_1609_length_3803_cov_11.394638	3803
rnaviralspades	SRR7976357_NODE_1649_length_3762_cov_5.087287	3762
rnaviralspades	SRR7976357_NODE_1659_length_3753_cov_180.267935	3753
rnaviralspades	SRR7976357_NODE_1674_length_3736_cov_8.163527	3736
rnaviralspades	SRR7976357_NODE_1683_length_3727_cov_6.413246	3727
rnaviralspades	SRR7976357_NODE_1748_length_3654_cov_11.295448	3654
rnaviralspades	SRR7976357_NODE_1752_length_3652_cov_203.392288	3652
rnaviralspades	SRR7976357_NODE_1763_length_3641_cov_147.300168	3641
rnaviralspades	SRR7976357_NODE_1784_length_3620_cov_96.719763	3620
rnaviralspades	SRR7976357_NODE_1887_length_3533_cov_341.635549	3533
rnaviralspades	SRR7976357_NODE_1904_length_3509_cov_33.560827	3509
rnaviralspades	SRR7976357_NODE_1917_length_3499_cov_8.311734	3499
rnaviralspades	SRR7976357_NODE_1983_length_3441_cov_16.879751	3441
rnaviralspades	SRR7976357_NODE_2056_length_3395_cov_115.862432	3395
rnaviralspades	SRR7976327_NODE_2970_length_3684_cov_15.131543	3684
rnaviralspades	SRR7976323_NODE_903_length_4508_cov_3.956032	4508
rnaviralspades	SRR7976323_NODE_1271_length_3922_cov_155.891400	3922
rnaviralspades	SRR7976323_NODE_1322_length_3852_cov_543.351416	3852
rnaviralspades	SRR7976323_NODE_1387_length_3779_cov_812.845656	3779
rnaviralspades	SRR7976323_NODE_1439_length_3718_cov_13.644444	3718
rnaviralspades	SRR7976323_NODE_1600_length_3560_cov_16.604244	3560
rnaviralspades	SRR7976323_NODE_1607_length_3553_cov_62.904023	3553
rnaviralspades	SRR7976323_NODE_1776_length_3386_cov_12.827950	3386
rnaviralspades	SRR7976326_NODE_96_length_4032_cov_8.916646	4032
rnaviralspades	SRR7976326_NODE_107_length_3933_cov_10.377979	3933
rnaviralspades	SRR7976326_NODE_108_length_3923_cov_7.418701	3923
rnaviralspades	SRR7976326_NODE_124_length_3760_cov_45.759696	3760
rnaviralspades	SRR7976326_NODE_133_length_3694_cov_8.203259	3694
rnaviralspades	SRR7976326_NODE_147_length_3559_cov_4.483075	3559
rnaviralspades	SRR7976325_NODE_150_length_4216_cov_4.053826	4216
rnaviralspades	SRR7976325_NODE_184_length_4026_cov_93.504427	4026
rnaviralspades	SRR7976325_NODE_185_length_4025_cov_23.293269	4025
rnaviralspades	SRR7976325_NODE_201_length_3927_cov_32.636741	3927
rnaviralspades	SRR7976325_NODE_206_length_3911_cov_6.408807	3911
rnaviralspades	SRR7976325_NODE_207_length_3908_cov_9.133507	3908
rnaviralspades	SRR7976325_NODE_208_length_3901_cov_15.114159	3901
rnaviralspades	SRR7976325_NODE_219_length_3859_cov_7.580560	3859
rnaviralspades	SRR7976325_NODE_229_length_3809_cov_16.460118	3809
rnaviralspades	SRR7976325_NODE_231_length_3801_cov_9.402629	3801
rnaviralspades	SRR7976325_NODE_232_length_3782_cov_7.165543	3782
rnaviralspades	SRR7976325_NODE_233_length_3780_cov_4.271378	3780
rnaviralspades	SRR7976325_NODE_239_length_3766_cov_5.803412	3766
rnaviralspades	SRR7976325_NODE_240_length_3764_cov_10.396099	3764
rnaviralspades	SRR7976325_NODE_241_length_3763_cov_7.573984	3763
rnaviralspades	SRR7976325_NODE_250_length_3724_cov_18.926322	3724
rnaviralspades	SRR7976325_NODE_267_length_3646_cov_13.792331	3646
rnaviralspades	SRR7976325_NODE_270_length_3627_cov_3265.837648	3627
rnaviralspades	SRR7976325_NODE_288_length_3558_cov_53.308178	3558
rnaviralspades	SRR7976325_NODE_293_length_3540_cov_7.903086	3540
rnaviralspades	SRR7976325_NODE_305_length_3512_cov_6.309974	3512
rnaviralspades	SRR7976325_NODE_312_length_3486_cov_9.947846	3486
rnaviralspades	SRR7976325_NODE_343_length_3364_cov_5.172592	3364
rnaviralspades	SRR7976325_NODE_375_length_3255_cov_3.415148	3255
rnaviralspades	SRR6960802_NODE_686_length_4164_cov_13.455634	4164
rnaviralspades	SRR6960802_NODE_773_length_3981_cov_6.362845	3981
rnaviralspades	SRR6960802_NODE_875_length_3832_cov_35.595105	3832
rnaviralspades	SRR6960802_NODE_887_length_3813_cov_35.013369	3813
rnaviralspades	SRR6960802_NODE_892_length_3800_cov_16.314999	3800
rnaviralspades	SRR6960802_NODE_1101_length_3509_cov_35.810244	3509
rnaviralspades	SRR7976356_NODE_1172_length_4061_cov_11.568205	4061
rnaviralspades	SRR7976356_NODE_1266_length_3919_cov_35.974779	3919
rnaviralspades	SRR7976356_NODE_1322_length_3852_cov_11.341096	3852
rnaviralspades	SRR7976356_NODE_1396_length_3765_cov_6.340195	3765
rnaviralspades	SRR7976356_NODE_1514_length_3612_cov_89.907318	3612
rnaviralspades	SRR7976356_NODE_1532_length_3592_cov_41.599886	3592
rnaviralspades	SRR7976356_NODE_1587_length_3533_cov_16.015896	3533
rnaviralspades	SRR7976356_NODE_1708_length_3417_cov_18.430921	3417
rnaviralspades	SRR7473382_NODE_105_length_4203_cov_20.024697	4203
rnaviralspades	SRR7473382_NODE_127_length_4008_cov_68.870902	4008
rnaviralspades	SRR7473382_NODE_142_length_3861_cov_509.458553	3861
rnaviralspades	SRR7473382_NODE_190_length_3545_cov_10.857431	3545
rnaviralspades	SRR6050738_NODE_57_length_4040_cov_24.284346	4040
rnaviralspades	SRR6050738_NODE_59_length_4027_cov_25.125443	4027
rnaviralspades	SRR6050738_NODE_61_length_4008_cov_22.053113	4008
rnaviralspades	SRR6050738_NODE_67_length_3915_cov_14.334461	3915
rnaviralspades	SRR6050738_NODE_72_length_3784_cov_8.452439	3784
rnaviralspades	SRR5208570_NODE_70_length_4004_cov_12.022641	4004
rnaviralspades	SRR5208570_NODE_71_length_3975_cov_65.103280	3975
rnaviralspades	SRR5208570_NODE_101_length_3509_cov_9.250582	3509
rnaviralspades	SRR5208570_NODE_112_length_3416_cov_16.616213	3416
rnaviralspades	SRR5208572_NODE_20_length_4309_cov_39.945231	4309
rnaviralspades	SRR5208574_NODE_18_length_4020_cov_33.475044	4020
rnaviralspades	SRR5208575_NODE_59_length_3605_cov_8.214609	3605
rnaviralspades	SRR5467139_NODE_70_length_3984_cov_42.503707	3984
rnaviralspades	SRR5467139_NODE_84_length_3819_cov_8.173251	3819
rnaviralspades	SRR5467139_NODE_91_length_3679_cov_10.358569	3679
rnaviralspades	SRR5467139_NODE_92_length_3677_cov_10.543008	3677
rnaviralspades	SRR6050482_NODE_9_length_4315_cov_8.494342	4315
rnaviralspades	SRR6050698_NODE_88_length_4026_cov_25.065267	4026
rnaviralspades	SRR6050698_NODE_133_length_3567_cov_77.184602	3567
rnaviralspades	SRR6050716_NODE_13_length_3506_cov_109.392659	3506
rnaviralspades	SRR6254352_NODE_1057_length_3829_cov_249.738285	3829
rnaviralspades	SRR6960507_NODE_784_length_4376_cov_20.267488	4376
rnaviralspades	SRR6960507_NODE_791_length_4350_cov_8.646715	4350
rnaviralspades	SRR6960507_NODE_969_length_4043_cov_4.717632	4043
rnaviralspades	SRR6960507_NODE_970_length_4040_cov_7.400807	4040
rnaviralspades	SRR6960507_NODE_1087_length_3870_cov_14.642349	3870
rnaviralspades	SRR6960507_NODE_1137_length_3798_cov_48.993289	3798
rnaviralspades	SRR6960507_NODE_1159_length_3760_cov_347.131272	3760
rnaviralspades	SRR6960507_NODE_1164_length_3757_cov_5.429425	3757
rnaviralspades	SRR6960507_NODE_1181_length_3730_cov_5.351107	3730
rnaviralspades	SRR6960507_NODE_1204_length_3695_cov_3.964936	3695
rnaviralspades	SRR6960507_NODE_1257_length_3642_cov_25.077613	3642
rnaviralspades	SRR6960507_NODE_1284_length_3617_cov_20.215858	3617
rnaviralspades	SRR6960507_NODE_1368_length_3547_cov_19.828440	3547
rnaviralspades	SRR5466338_NODE_1366_length_4387_cov_22.198656	4387
rnaviralspades	SRR5466338_NODE_1374_length_4358_cov_51.756126	4358
rnaviralspades	SRR5466338_NODE_1378_length_4353_cov_25.412850	4353
rnaviralspades	SRR5466338_NODE_1446_length_4247_cov_27.489938	4247
rnaviralspades	SRR5466338_NODE_1643_length_4003_cov_415.117303	4003
rnaviralspades	SRR5466338_NODE_2055_length_3562_cov_18.285755	3562
rnaviralspades	SRR5466338_NODE_2222_length_3417_cov_137.069079	3417
rnaviralspades	SRR5466364_NODE_864_length_4377_cov_9.674257	4377
rnaviralspades	SRR5466364_NODE_866_length_4375_cov_6.517201	4375
rnaviralspades	SRR5466364_NODE_1215_length_3832_cov_11.315243	3832
rnaviralspades	SRR5466364_NODE_1241_length_3802_cov_5.976938	3802
rnaviralspades	SRR5466364_NODE_1385_length_3650_cov_25.209114	3650
rnaviralspades	SRR5466365_NODE_808_length_3899_cov_402.751699	3899
rnaviralspades	SRR5466365_NODE_998_length_3627_cov_8.657569	3627
rnaviralspades	SRR5466365_NODE_1049_length_3549_cov_7.323360	3549
rnaviralspades	SRR5466365_NODE_1187_length_3380_cov_118.088298	3380
rnaviralspades	SRR5466366_NODE_1144_length_4333_cov_42.589437	4333
rnaviralspades	SRR5466366_NODE_1463_length_3869_cov_294.756059	3869
rnaviralspades	SRR5466369_NODE_1690_length_4080_cov_50.438732	4080
rnaviralspades	SRR5466369_NODE_1718_length_4054_cov_34.288872	4054
rnaviralspades	SRR5466369_NODE_1803_length_3954_cov_37.877609	3954
rnaviralspades	SRR5466369_NODE_2044_length_3725_cov_7.792169	3725
rnaviralspades	SRR5466337_NODE_388_length_4774_cov_43.306743	4774
rnaviralspades	SRR5466337_NODE_601_length_4144_cov_43.186932	4144
rnaviralspades	SRR5466337_NODE_630_length_4089_cov_7.588894	4089
rnaviralspades	SRR5466337_NODE_643_length_4049_cov_43.838783	4049
rnaviralspades	SRR5466337_NODE_1057_length_3407_cov_109.255549	3407
rnaviralspades	SRR5466723_NODE_345_length_4460_cov_291.235013	4460
rnaviralspades	SRR5466723_NODE_546_length_3745_cov_370.425381	3745
rnaviralspades	SRR5466723_NODE_558_length_3710_cov_9.310146	3710
rnaviralspades	SRR5466725_NODE_1196_length_4359_cov_56.067429	4359
rnaviralspades	SRR5466725_NODE_1221_length_4308_cov_12.748996	4308
rnaviralspades	SRR5466725_NODE_1261_length_4235_cov_55.973330	4235
rnaviralspades	SRR5466725_NODE_1294_length_4188_cov_52.236452	4188
rnaviralspades	SRR5466725_NODE_1305_length_4166_cov_12.517713	4166
rnaviralspades	SRR5466725_NODE_1356_length_4095_cov_8.380656	4095
rnaviralspades	SRR5466725_NODE_1379_length_4061_cov_453.865346	4061
rnaviralspades	SRR5466725_NODE_1389_length_4051_cov_10.295877	4051
rnaviralspades	SRR5466725_NODE_1409_length_4009_cov_1460.002795	4009
rnaviralspades	SRR5466725_NODE_1434_length_3976_cov_43.127082	3976
rnaviralspades	SRR5466725_NODE_1439_length_3970_cov_10.782397	3970
rnaviralspades	SRR5466725_NODE_1499_length_3892_cov_32.532862	3892
rnaviralspades	SRR5466725_NODE_1500_length_3892_cov_27.018853	3892
rnaviralspades	SRR5466725_NODE_1523_length_3869_cov_13.061380	3869
rnaviralspades	SRR5466725_NODE_1572_length_3817_cov_87.091880	3817
rnaviralspades	SRR5466725_NODE_1669_length_3703_cov_236.622590	3703
rnaviralspades	SRR5466725_NODE_1678_length_3697_cov_9.929912	3697
rnaviralspades	SRR5466725_NODE_1798_length_3569_cov_16.490561	3569
rnaviralspades	SRR5466725_NODE_1855_length_3510_cov_10.777713	3510
rnaviralspades	SRR5466725_NODE_2049_length_3345_cov_13.701711	3345
rnaviralspades	SRR5466727_NODE_266_length_6671_cov_21.180964	6671
rnaviralspades	SRR5466727_NODE_762_length_4355_cov_10.703643	4355
rnaviralspades	SRR5466727_NODE_769_length_4335_cov_11.758799	4335
rnaviralspades	SRR5466727_NODE_783_length_4299_cov_48.817795	4299
rnaviralspades	SRR5466727_NODE_1012_length_3845_cov_129.505037	3845
rnaviralspades	SRR5466727_NODE_1015_length_3843_cov_11.227321	3843
rnaviralspades	SRR5466727_NODE_1037_length_3808_cov_18.897992	3808
rnaviralspades	SRR5466727_NODE_1079_length_3747_cov_15.448285	3747
rnaviralspades	SRR5466727_NODE_1090_length_3740_cov_19.161985	3740
rnaviralspades	SRR5466727_NODE_1116_length_3708_cov_251.137276	3708
rnaviralspades	SRR5466727_NODE_1202_length_3582_cov_121.002850	3582
rnaviralspades	SRR5466727_NODE_1303_length_3445_cov_50.743772	3445
rnaviralspades	SRR5466728_NODE_247_length_4792_cov_22.705658	4792
rnaviralspades	SRR5466728_NODE_276_length_4555_cov_116.800535	4555
rnaviralspades	SRR5466728_NODE_309_length_4316_cov_26.459580	4316
rnaviralspades	SRR5466728_NODE_392_length_3981_cov_14.738997	3981
rnaviralspades	SRR5466728_NODE_403_length_3944_cov_27.845260	3944
rnaviralspades	SRR5466728_NODE_427_length_3863_cov_9.874670	3863
rnaviralspades	SRR5466728_NODE_457_length_3780_cov_9.045050	3780
rnaviralspades	SRR5466728_NODE_465_length_3752_cov_24.846426	3752
rnaviralspades	SRR5466728_NODE_516_length_3633_cov_32.451404	3633
rnaviralspades	SRR5466728_NODE_569_length_3491_cov_7.908133	3491
rnaviralspades	SRR5466729_NODE_438_length_4756_cov_33.926543	4756
rnaviralspades	SRR5466729_NODE_512_length_4502_cov_761.194175	4502
rnaviralspades	SRR5466729_NODE_623_length_4244_cov_122.584512	4244
rnaviralspades	SRR5466729_NODE_653_length_4168_cov_7.619048	4168
rnaviralspades	SRR5466729_NODE_755_length_3985_cov_17.878579	3985
rnaviralspades	SRR5466729_NODE_852_length_3826_cov_17.774047	3826
rnaviralspades	SRR5466729_NODE_914_length_3717_cov_605.864435	3717
rnaviralspades	SRR5466729_NODE_951_length_3663_cov_5.403621	3663
rnaviralspades	SRR5466729_NODE_1409_length_3094_cov_7.641840	3094
rnaviralspades	SRR5466729_NODE_1519_length_2998_cov_10.853675	2998
rnaviralspades	SRR5467090_NODE_376_length_4402_cov_5.126357	4402
rnaviralspades	SRR5467090_NODE_387_length_4327_cov_5.552891	4327
rnaviralspades	SRR5467090_NODE_487_length_3946_cov_10.150788	3946
rnaviralspades	SRR5467090_NODE_497_length_3912_cov_34.977859	3912
rnaviralspades	SRR5467090_NODE_500_length_3903_cov_8.332376	3903
rnaviralspades	SRR5467090_NODE_507_length_3890_cov_278.087765	3890
rnaviralspades	SRR5467090_NODE_530_length_3812_cov_13.451190	3812
rnaviralspades	SRR5467090_NODE_547_length_3776_cov_52.117202	3776
rnaviralspades	SRR5467090_NODE_596_length_3663_cov_13.130084	3663
rnaviralspades	SRR5467090_NODE_626_length_3596_cov_31.962532	3596
rnaviralspades	SRR5467090_NODE_630_length_3588_cov_16.652632	3588
rnaviralspades	SRR5467090_NODE_1041_length_2985_cov_7.366071	2985
rnaviralspades	SRR5467091_NODE_533_length_4407_cov_10.728657	4407
rnaviralspades	SRR5467091_NODE_600_length_4195_cov_48.960456	4195
rnaviralspades	SRR5467091_NODE_601_length_4194_cov_12.706867	4194
rnaviralspades	SRR5467091_NODE_619_length_4144_cov_79.884058	4144
rnaviralspades	SRR5467091_NODE_623_length_4136_cov_6.484371	4136
rnaviralspades	SRR5467091_NODE_631_length_4113_cov_55.060644	4113
rnaviralspades	SRR5467091_NODE_655_length_4064_cov_11.156602	4064
rnaviralspades	SRR5467091_NODE_686_length_4002_cov_18.132095	4002
rnaviralspades	SRR5467091_NODE_719_length_3912_cov_19.857775	3912
rnaviralspades	SRR5467091_NODE_740_length_3870_cov_7.866474	3870
rnaviralspades	SRR5467091_NODE_748_length_3847_cov_6.433492	3847
rnaviralspades	SRR5467091_NODE_751_length_3846_cov_13.740525	3846
rnaviralspades	SRR5467091_NODE_776_length_3811_cov_1014.509363	3811
rnaviralspades	SRR5467091_NODE_830_length_3708_cov_10.265750	3708
rnaviralspades	SRR5467091_NODE_922_length_3570_cov_63.004003	3570
rnaviralspades	SRR5467091_NODE_952_length_3538_cov_714.068975	3538
rnaviralspades	SRR5467091_NODE_1117_length_3313_cov_7.369753	3313
rnaviralspades	SRR6253161_NODE_204_length_6354_cov_59.596720	6354
rnaviralspades	SRR6253161_NODE_437_length_4779_cov_8.244794	4779
rnaviralspades	SRR6253161_NODE_650_length_4216_cov_11.421675	4216
rnaviralspades	SRR6253161_NODE_799_length_3938_cov_7.989392	3938
rnaviralspades	SRR6253161_NODE_823_length_3903_cov_8.344386	3903
rnaviralspades	SRR6253161_NODE_902_length_3787_cov_8.388530	3787
rnaviralspades	SRR6253256_NODE_617_length_3957_cov_19.255922	3957
rnaviralspades	SRR6253579_NODE_810_length_3869_cov_234.698103	3869
rnaviralspades	SRR6254353_NODE_678_length_4047_cov_7.940614	4047
rnaviralspades	SRR6254353_NODE_735_length_3902_cov_297.642727	3902
rnaviralspades	SRR6254353_NODE_737_length_3900_cov_38.177685	3900
rnaviralspades	SRR6254353_NODE_898_length_3615_cov_14.262846	3615
rnaviralspades	SRR6254984_NODE_473_length_4223_cov_104.363373	4223
rnaviralspades	SRR6254984_NODE_577_length_3899_cov_213.276006	3899
rnaviralspades	SRR6255402_NODE_458_length_4368_cov_29.226077	4368
rnaviralspades	SRR6255402_NODE_504_length_4093_cov_39.660945	4093
rnaviralspades	SRR6255402_NODE_734_length_3342_cov_74.784644	3342
rnaviralspades	SRR6255520_NODE_428_length_4110_cov_7.586326	4110
rnaviralspades	SRR6255733_NODE_330_length_4868_cov_140.939103	4868
rnaviralspades	SRR6255733_NODE_486_length_4128_cov_6.676202	4128
rnaviralspades	SRR6255733_NODE_499_length_4082_cov_89.693440	4082
rnaviralspades	SRR6255733_NODE_589_length_3822_cov_35.847959	3822
rnaviralspades	SRR6255733_NODE_630_length_3713_cov_8.965934	3713
rnaviralspades	SRR6255733_NODE_685_length_3560_cov_103.656725	3560
rnaviralspades	SRR6255746_NODE_496_length_4095_cov_71.044754	4095
rnaviralspades	SRR6255746_NODE_554_length_3896_cov_197.733194	3896
rnaviralspades	SRR6255746_NODE_621_length_3731_cov_76.549207	3731
rnaviralspades	SRR6255746_NODE_633_length_3701_cov_9.520948	3701
rnaviralspades	SRR6255746_NODE_688_length_3546_cov_4.482868	3546
rnaviralspades	SRR6960509_NODE_1209_length_4222_cov_41.929140	4222
rnaviralspades	SRR6960509_NODE_1227_length_4196_cov_14.454038	4196
rnaviralspades	SRR6960509_NODE_1452_length_3894_cov_29.064381	3894
rnaviralspades	SRR6960509_NODE_1480_length_3861_cov_370.235480	3861
rnaviralspades	SRR6960509_NODE_1612_length_3710_cov_26.074512	3710
rnaviralspades	SRR6960509_NODE_1658_length_3673_cov_71.469722	3673
rnaviralspades	SRR6960509_NODE_1838_length_3515_cov_16.072923	3515
rnaviralspades	SRR6960509_NODE_1849_length_3508_cov_6.810480	3508
rnaviralspades	SRR6960509_NODE_1853_length_3506_cov_498.270026	3506
rnaviralspades	SRR6960549_NODE_29_length_4583_cov_14.882040	4583
rnaviralspades	SRR6960549_NODE_35_length_4420_cov_7.577640	4420
rnaviralspades	SRR6960549_NODE_41_length_4269_cov_207.844376	4269
rnaviralspades	SRR6960549_NODE_45_length_4187_cov_5.088721	4187
rnaviralspades	SRR6960549_NODE_66_length_3872_cov_4.873125	3872
rnaviralspades	SRR6960549_NODE_79_length_3724_cov_49.423446	3724
rnaviralspades	SRR6960549_NODE_81_length_3709_cov_8.153190	3709
rnaviralspades	SRR6960549_NODE_87_length_3689_cov_4.960730	3689
rnaviralspades	SRR6960549_NODE_105_length_3493_cov_63.994444	3493
rnaviralspades	SRR6960549_NODE_106_length_3479_cov_57.047270	3479
rnaviralspades	SRR6960551_NODE_395_length_4078_cov_471.447191	4078
rnaviralspades	SRR6960551_NODE_405_length_4040_cov_486.750189	4040
rnaviralspades	SRR6960551_NODE_437_length_3910_cov_16.045348	3910
rnaviralspades	SRR6960551_NODE_448_length_3853_cov_5.547884	3853
rnaviralspades	SRR6960551_NODE_449_length_3851_cov_9.829804	3851
rnaviralspades	SRR6960551_NODE_455_length_3827_cov_51.043687	3827
rnaviralspades	SRR6960551_NODE_472_length_3760_cov_23.829672	3760
rnaviralspades	SRR6960551_NODE_482_length_3737_cov_5.906386	3737
rnaviralspades	SRR6960551_NODE_485_length_3732_cov_20.336704	3732
rnaviralspades	SRR6960551_NODE_527_length_3643_cov_12.906162	3643
rnaviralspades	SRR6960551_NODE_532_length_3629_cov_824.531496	3629
rnaviralspades	SRR6960551_NODE_548_length_3589_cov_16.110068	3589
rnaviralspades	SRR6960551_NODE_549_length_3587_cov_193.772908	3587
rnaviralspades	SRR6960551_NODE_561_length_3540_cov_16.508220	3540
rnaviralspades	SRR6960551_NODE_565_length_3536_cov_15.473000	3536
rnaviralspades	SRR6960551_NODE_601_length_3466_cov_209.488948	3466
rnaviralspades	SRR6960551_NODE_693_length_3231_cov_8.764091	3231
rnaviralspades	SRR6960797_NODE_258_length_4298_cov_5.081183	4298
rnaviralspades	SRR6960797_NODE_273_length_4213_cov_277.719324	4213
rnaviralspades	SRR6960797_NODE_279_length_4185_cov_73.712792	4185
rnaviralspades	SRR6960797_NODE_414_length_3667_cov_127.997218	3667
rnaviralspades	SRR6960797_NODE_431_length_3637_cov_12.730640	3637
rnaviralspades	SRR7976299_NODE_34_length_4645_cov_7.339458	4645
rnaviralspades	SRR7976299_NODE_48_length_4380_cov_42.007198	4380
rnaviralspades	SRR7976299_NODE_54_length_4137_cov_19.527313	4137
rnaviralspades	SRR7976299_NODE_56_length_4128_cov_44.783231	4128
rnaviralspades	SRR7976299_NODE_59_length_4073_cov_7.541750	4073
rnaviralspades	SRR7976299_NODE_60_length_4061_cov_37.850301	4061
rnaviralspades	SRR7976299_NODE_62_length_3991_cov_5.374936	3991
rnaviralspades	SRR7976299_NODE_63_length_3966_cov_11.293861	3966
rnaviralspades	SRR7976299_NODE_64_length_3939_cov_100.122607	3939
rnaviralspades	SRR7976299_NODE_68_length_3925_cov_59.756231	3925
rnaviralspades	SRR7976299_NODE_78_length_3819_cov_6.102776	3819
rnaviralspades	SRR7976299_NODE_80_length_3766_cov_136.318440	3766
rnaviralspades	SRR7976299_NODE_83_length_3757_cov_369.722041	3757
rnaviralspades	SRR7976299_NODE_84_length_3750_cov_21.446288	3750
rnaviralspades	SRR7976299_NODE_93_length_3682_cov_273.239956	3682
rnaviralspades	SRR7976299_NODE_102_length_3628_cov_7.421941	3628
rnaviralspades	SRR7976300_NODE_651_length_4513_cov_20.050225	4513
rnaviralspades	SRR7976300_NODE_710_length_4378_cov_10.457607	4378
rnaviralspades	SRR7976300_NODE_1027_length_3790_cov_14.166532	3790
rnaviralspades	SRR7976300_NODE_1052_length_3748_cov_45.400544	3748
rnaviralspades	SRR7976300_NODE_1079_length_3711_cov_36.425234	3711
rnaviralspades	SRR7976300_NODE_1180_length_3579_cov_7.766686	3579
rnaviralspades	SRR7976300_NODE_1184_length_3575_cov_10.948315	3575
rnaviralspades	SRR7976300_NODE_1322_length_3406_cov_20.780378	3406
rnaviralspades	SRR7976300_NODE_1331_length_3395_cov_8.527092	3395
rnaviralspades	SRR7976300_NODE_1332_length_3394_cov_9.368263	3394
rnaviralspades	SRR7976300_NODE_1396_length_3327_cov_5.317455	3327
rnaviralspades	SRR7976301_NODE_468_length_4228_cov_17.214200	4228
rnaviralspades	SRR7976301_NODE_469_length_4228_cov_14.471961	4228
rnaviralspades	SRR7976301_NODE_476_length_4201_cov_929.770833	4201
rnaviralspades	SRR7976301_NODE_526_length_4002_cov_8.968949	4002
